Username,Score,At,Content,Aplikator
Pengguna Google,5,2024-09-05 07:37:26,"Saya sangat puas dengan aplikasi ini! Proses pengajuan pinjaman sangat cepat dan mudah. Tidak ada kerumitan, dan dana langsung cair dalam hitungan menit. Suku bunga cukup kompetitif dibandingkan platform lain, dan customer service-nya sangat responsif serta membantu. Cocok banget untuk yang butuh pinjaman cepat tanpa ribet.",Tunaiku
Pengguna Google,5,2024-09-05 07:36:40,tunaiku mudah untuk kita dapetin pinjaman proses nya sangat cepet dan sangat membantu saya disaat saya butuh uang,Tunaiku
Pengguna Google,5,2024-09-05 07:35:44,Aplikasikan tunaiku bagus banget apalagi buat pinjaman pokonya the best banget tunaiku ini,Tunaiku
Pengguna Google,5,2024-09-05 07:35:14,"Tunaiku aplikasi yang keren,aman karena aplikasi pinjaman yang sudah diawasi oleh ojk",Tunaiku
Pengguna Google,5,2024-09-05 07:35:10,Aplikasi pinjaman yang sangat bagus,Tunaiku
Pengguna Google,5,2024-09-05 07:34:52,apk tunaiku apk ternyaman yang pernah ada dan gampang untung digunakan,Tunaiku
Pengguna Google,5,2024-09-05 07:33:38,"Tunaiku aplikasi yg bagus, aman dan terpercaya karena sudah d awasi oleh ojk",Tunaiku
Pengguna Google,5,2024-09-05 07:28:41,Pinjaman Sangat mudah dan cepat,Tunaiku
Pengguna Google,5,2024-09-05 07:26:04,syarat ok dan tanda tangan kontrak sudah ok ke amar bank...tinggal tunggu pencairan ..tunaiku selalu bagus kedepanya,Tunaiku
Pengguna Google,5,2024-09-05 07:23:55,"Tuaniku bukan sekedar aplikasi PINJAMAN ONLINE biasa. Aplikasi ini sangat membantu, fitur-fitur di dalam aplikasi ini pun sangat mudah utuk di pahami",Tunaiku
Pengguna Google,5,2024-09-05 07:19:44,"Untuk pengubahan nomer handphone yang sudah terdaftar kenapa tidak bisa melalui aplikasi yah ini sangat menyulitkan jika nomer yang sudah terdaftar sudah hangus atau tidak aktif dan ingin menggantinya dengan nomer yang baru, karena sangat membingungkan harus melalui laporan melalui CS online terlebih dahulu",Tunaiku
Pengguna Google,5,2024-09-05 07:18:55,"saya puas sekali dengan tunaiku,pinjaman ini sangat membantu saya selain itu tunaiku juga tidak sulit untuk di proses/tidak rumit,terima kasih tunaiku",Tunaiku
Pengguna Google,5,2024-09-05 07:17:00,"pinjaman terbaik, cepat bgt acc nya, rekomendasi bgtt!!",Tunaiku
Pengguna Google,5,2024-09-05 07:15:41,"Tunai ku adalah aplikasi pinjaman yg aman, karna sudah di awasi ojk,",Tunaiku
Pengguna Google,5,2024-09-05 07:12:59,"bukan sembarangan aplikasi pinjaman, mantep banget ini aplikasi bisa diandalkan dalam kondisi apapun, the best pokoknya",Tunaiku
Pengguna Google,1,2024-09-05 07:08:33,"Padahal sudah TTD kontrak tinggal pencairan, katanya d suruh nunggu 1-3hari, giliran pas harinya di tolak, trus guna survei kemaren apa, sampai d kasih TTD kontrak setebal itu, aplikasi hancur masih di pertahankan, kertas buat bungkus kacang aja",Tunaiku
Pengguna Google,5,2024-09-05 07:03:03,Pinjaman online terpercaya,Tunaiku
Pengguna Google,3,2024-09-05 07:01:22,terimaksih,Tunaiku
Pengguna Google,5,2024-09-05 06:56:45,Aplikasi pinjaman online yang sangat membantu transaksi saya terimakasih tunaiku,Tunaiku
Pengguna Google,5,2024-09-05 06:55:51,Tunaiku aplikasi yang keren dan bisa melakukan untuk pinjaman,Tunaiku
Pengguna Google,5,2024-09-05 06:53:11,"Tunaiku rekomendasi pinjaman online paling aman dan terpercaya, aplikasi ini juga di awasi oleh ojk jg mantap",Tunaiku
Pengguna Google,5,2024-09-05 06:53:10,sangat mudah dan cepat tunaiku juga sudah diawasi ojk,Tunaiku
Pengguna Google,5,2024-09-05 06:45:08,Tunaiku emang aplikasi pinjaman yang terpercaya dan juga diawasi OJKðŸ¥°,Tunaiku
Pengguna Google,5,2024-09-05 06:40:24,gilaa siii inii pinjaman online yg paling terpercaya dehhh pokoknya,Tunaiku
Pengguna Google,5,2024-09-05 06:39:20,"aplikasi pinjaman online ini sangat baguss, sangat membantu saya untuk melakukan pinjaman",Tunaiku
Pengguna Google,1,2024-09-05 06:39:12,"Tolong hapus data saya di aplikasi Tunaiku, saya sudah mengisi semua data pada akhirnya saya tidak bisa masuk k aplikasi. Jika satu waktu kalian menyalah gunakan data saya, saya akan menempuh jalur hukum",Tunaiku
Pengguna Google,5,2024-09-05 06:35:30,"PINJAMAN ONLINE Dari apk Tunaiku ini sangat mudah dan prosesnya cepat,,aplikasi ini sangat membantu.",Tunaiku
Pengguna Google,5,2024-09-05 06:31:50,apk yang mudah digunakan untuk pinjaman uang tanpa ribet dan sudah diawasi ojk juga,Tunaiku
Pengguna Google,5,2024-09-05 06:29:19,"Aplikasi PINJAMAN ONLINE ini sangat membantu saya, prosesnya pun sangat cepat, saya sangat puas dengan aplikasi ini",Tunaiku
Pengguna Google,5,2024-09-05 06:27:52,Kota klaten,Tunaiku
Pengguna Google,5,2024-09-05 06:26:20,Tunai ku pinjaman online yang benar benar membantu âœ¨,Tunaiku
Pengguna Google,5,2024-09-05 06:14:55,Aplikasi tunaiku pinjaman paling cepat dan aman,Tunaiku
Pengguna Google,5,2024-09-05 06:14:20,Aplikasi pinjaman yang bagus dan sudah diawasi oleh ojk,Tunaiku
Pengguna Google,5,2024-09-05 06:11:25,Aplikasi yg sngat membatu ..mantappp sukses selalu tunaiku ... Dan jadi aplikasi no 1 d indonesia,Tunaiku
Pengguna Google,5,2024-09-05 06:09:15,Tunaiku aplikasi yang sangat bagus dan terpercaya,Tunaiku
Pengguna Google,5,2024-09-05 06:07:56,Tunaiku aplikasi pinjaman yang bagus aman dan terpercaya,Tunaiku
Pengguna Google,5,2024-09-05 06:04:31,tunaiku adalah aplikasi pinjaman yang amanah dan sudah di akui oleh ojk,Tunaiku
Pengguna Google,5,2024-09-05 05:57:09,"Pinjaman online di apk tunaiku sangat mudah dan prosesnya juga cepat, hanya bermodalkan ktp sajasudah bisa cair, bunga nya juga rendah dan aman. Recommend buat yang butuh dana mendesak karna pengisian data ga ribet.",Tunaiku
Pengguna Google,5,2024-09-05 05:57:09,Pinjaman mudah dan cepat sudah terdaftar OJK langsung syarat mudah dan cepat cair cocok saat dibutuhkan dadakan,Tunaiku
Pengguna Google,5,2024-09-05 05:56:11,"tunaiku aplikasi yang bagus,aman,dan aplikasi pinjaman yang terpercaya",Tunaiku
Pengguna Google,5,2024-09-05 05:54:09,"Jangan ragu dengan pinjaman di tunaiku, aplikasi sudah berizin ojk jadi jangan khawatir data kita aman",Tunaiku
Pengguna Google,5,2024-09-05 05:53:30,"aplikasi tunaiku engga ribet, sangat mudah digunakan dalam melakukan pinjaman",Tunaiku
Pengguna Google,5,2024-09-05 05:52:15,"Tunaiku aplikasi pinjaman yang bener bener keren, bunganya juga rendah, dan sudah diawasi OJK",Tunaiku
Pengguna Google,5,2024-09-05 05:48:41,Tunaiku aplikasi pinjaman yang membantu saya saat sedang membutuhkan dana yang cepat,Tunaiku
Pengguna Google,5,2024-09-05 05:47:41,"Saya sangat puas dengan layanan Tunaiku! Proses pengajuan pinjaman sangat mudah dan cepat. Bunga yang ditawarkan juga terjangkau, serta tidak ada biaya tersembunyi. Aplikasinya user-friendly, dan tim layanan pelanggan sangat responsif. Sangat direkomendasikan untuk yang membutuhkan solusi pinjaman yang aman dan terpercaya!",Tunaiku
Pengguna Google,5,2024-09-05 05:34:34,Aplikasi benar benar sangat membantu,Tunaiku
Pengguna Google,5,2024-09-05 05:33:47,tunaiku pinjaman paling aman dan terpercaya pastinya diawasi oleh ojk,Tunaiku
Pengguna Google,5,2024-09-05 05:26:51,"Tunaiku pinjaman yang terpercaya, aman di awasi OJK",Tunaiku
Pengguna Google,2,2024-09-05 05:25:14,"Apk nya bagus akan tetapi Saya tidak jadi meminjam di apk ini, dikarenakan tenor yg terlalu cepat, berhubung mau hapus akun harus menunggu 30 hari, jadi ini sebagai bukti jika suatu saat ada penagihan mengatasnamakan apk ini terima kasih....",Tunaiku
Pengguna Google,5,2024-09-05 05:19:28,"Pinjaman online terpercaya menurut saya, prosesnya ga ribet Samsek, dan ber OJK ðŸ¤©",Tunaiku
Pengguna Google,5,2024-09-05 05:12:11,"aplikasi pinjaman online yang rekomended,cair cepat tidak ribet hanya perlu ktp saja",Tunaiku
Pengguna Google,5,2024-09-05 05:11:26,Rekomended banget bisa melayani pinjaman dalam jumlah besar dengan bunga rendah!!,Tunaiku
Pengguna Google,5,2024-09-05 05:10:44,"Aplikasi tunaiku sangat bertanggung jawab dan keren, pinjaman uang disini dijamin lancar dan dilindungi oleh ojk",Tunaiku
Pengguna Google,5,2024-09-05 05:08:08,Pinjaman online paling terpercaya,Tunaiku
Pengguna Google,5,2024-09-05 04:57:39,"Aplikasi Pinjaman ini sangat membantu bgtt, hanya modal ktp aja langsung bisa cairr. Aman jugaa lohh recomend bgt buat kalian yg butuh pinjamanðŸ˜",Tunaiku
Pengguna Google,5,2024-09-05 04:55:01,"Proses cepat,,dan efisien",Tunaiku
Pengguna Google,5,2024-09-05 04:52:08,Pinjaman online dari tunakku sangat simpel dan sangat membantu say,Tunaiku
Pengguna Google,5,2024-09-05 04:51:52,"Pinjaman online yang membantu di saat mendesak. The application is interactive. And thank you, this apps helps.",Tunaiku
Pengguna Google,5,2024-09-05 04:49:39,WAAH aplikasi ini sangat terpercaya untuk melakukan pinjaman online tanpa takut,Tunaiku
Pengguna Google,5,2024-09-05 04:48:29,"Pinjaman di tunaiku emang mantap, bisa pinjam uang tanpa perlu ribet, mantapp",Tunaiku
Pengguna Google,5,2024-09-05 04:48:25,Tunaiku benar benar pinjaman online yang berguna bagi saya,Tunaiku
Pengguna Google,5,2024-09-05 04:46:55,"PINJAMAN ONLINE dari aplikasi tunaiku sangat mudah dan proses nya cepat!! Aplikasi ini sangat recommended bagi kalian yang membutuhkan dana mendadak, hanya modal ktp langsung bisa cair!! Semua proses dari apk tunaiku tidak ribet!! mantapp tunaikuuðŸ‘ðŸ»",Tunaiku
Pengguna Google,5,2024-09-05 04:46:16,Aplikasi Pinjaman yang bagus dan rekomen.,Tunaiku
Pengguna Google,5,2024-09-05 04:45:27,Pinjaman online yang nggak ribet dan cepat cair,Tunaiku
Pengguna Google,5,2024-09-05 04:44:01,Bagus pinjaman cepat dan mudah,Tunaiku
Pengguna Google,5,2024-09-05 04:43:43,Pinjaman online paling terpercaya untuk saya gunakan karna apk ini sudah di awasli oleh OJK dan cara penggunaan nya yang mudah dan cepat. Aplikasi pinjaman? Tunai ku aja.. terimakasih tunai kuu,Tunaiku
Pengguna Google,5,2024-09-05 04:41:01,"Saya sudah tiga hari menunggu pencairan tapi belum di transfer juga ke rekening saya, mohon Bantuannya... terimakasih",Tunaiku
Pengguna Google,5,2024-09-05 04:38:54,Tunaiku aplikasi pinjaman yang super cepat prosesnya sang rekomendasi yang sudah di awasi ojk,Tunaiku
Pengguna Google,5,2024-09-05 04:37:46,Aplikasi pinjaman online yang baik proses nya cepet terpercaya dan data kita aman aplikasi pinjaman online yang recommended âœ¨,Tunaiku
Pengguna Google,5,2024-09-05 04:29:57,pinjaman super cepat ðŸ˜‡,Tunaiku
Pengguna Google,5,2024-09-05 04:28:58,aplikasi tunaiku ini sangat rekomendasi banget karena aman sudah diawasi ojk,Tunaiku
Pengguna Google,5,2024-09-05 04:27:05,Wow aplikasi yg sangat mantap semoga lancar kedepannya,Tunaiku
Pengguna Google,5,2024-09-05 04:26:43,"tunaiku adalah apk yang sangat membantu krisis ekonomi, dengan pinjaman online yang aman dan terpercaya dengan bunga rendahnserta telah diawasi oleh ojk",Tunaiku
Pengguna Google,5,2024-09-05 04:22:29,Aplikasi kebutuhan untuk pinjaman yang sangat membantu untuk kebutuhan mendesak dll,Tunaiku
Pengguna Google,5,2024-09-05 04:21:31,"Lagi butuh pinjaman darurat ya di Tunaiku ini solusinya. Proses cepat, syarat no ribet ribet, tinggal nunggu di rumah uang udah cair aja ðŸ˜­ðŸ˜",Tunaiku
Pengguna Google,5,2024-09-05 04:20:54,Tunaiku bener bener pinjaman online yang sangat bagus aman dan dapat di percaya dan tentu juga sudah di awasi oleh ojk keren deh jangan lupa pakai Tunaiku untuk pinjaman online kalian,Tunaiku
Pengguna Google,5,2024-09-05 04:20:07,tunaiku pinjaman online terpercaya dan sangat membantu suda diawasi ojk juga sudah aman ðŸ‘,Tunaiku
Pengguna Google,5,2024-09-05 04:07:56,Tunaiku aplikasi pinjaman yang sangat bagus dan bermanfaat yang sudah di awasi olej ojk,Tunaiku
Pengguna Google,5,2024-09-05 04:07:36,"Pinjaman online yang dijamin aman dan diawasi oleh ojk, tenor panjang dan juga cairnya cepat, bagus banget buat kalian yang lagi pusing nyari pinjaman",Tunaiku
Pengguna Google,5,2024-09-05 04:07:23,aplikasi pinjaman online ini sangat bagus dan aman. wajib coba pakai tunaiku privasi aman anti bobol data,Tunaiku
Pengguna Google,5,2024-09-05 03:56:45,Mudah,Tunaiku
Pengguna Google,5,2024-09-05 03:56:31,Pinjaman online menggunakan aplikasi ini sangat mudah digunakan dan cepat dan juga dijamin terpercaya ðŸ‘,Tunaiku
Pengguna Google,5,2024-09-05 03:56:19,Baru mau coba,Tunaiku
Pengguna Google,5,2024-09-05 03:54:26,Pinjaman tunai ku sangat lh kerennn,Tunaiku
Pengguna Google,5,2024-09-05 03:52:04,"Aplikasi pinjaman yang sangat mudah digunakan, proses cepat.",Tunaiku
Pengguna Google,5,2024-09-05 03:51:24,"""Aplikasi Pinjaman Online Tunaiku ini keren banget, dan mudah digunakan! Tentunya juga aman karena sudah diawasi oleh OJK. Jadi apabila kalian cari Aplikasi Pinjaman yang aman dan nyaman.",Tunaiku
Pengguna Google,5,2024-09-05 03:47:27,pinjaman di aplikasi ini sangat cepat di prosesnya,Tunaiku
Pengguna Google,5,2024-09-05 03:47:12,"apk nya mudah digunakan, ga ribet sat set, amannn banget dah pokoknya",Tunaiku
Pengguna Google,5,2024-09-05 03:43:27,"Aplikasi keren,, mudah dan cepatt langsung cair",Tunaiku
Pengguna Google,5,2024-09-05 03:42:43,Pinjaman aman dan legal,Tunaiku
Pengguna Google,5,2024-09-05 03:42:10,Aplikasi pinjaman tunaiku sangat baguss,Tunaiku
Pengguna Google,5,2024-09-05 03:41:57,"Tunaiku benar benar pinjaman online paling aman dan terpercaya,oya ini sudah diawasi ojk juga mantep",Tunaiku
Pengguna Google,5,2024-09-05 03:40:14,Apk pinjaman yg sangat bagus dan berguna untuk saya,Tunaiku
Pengguna Google,2,2024-09-05 03:38:39,selamat pagi tunaiku tlng hapus data saya atas nama SULASTRI karena gak d acc,Tunaiku
Pengguna Google,5,2024-09-05 03:36:49,"Pinjaman dari aplikasi tunaiku sangat mudah syaratnya, prosesnya cepat dan dengan bunga rendah Tarimakasih tunaiku",Tunaiku
Pengguna Google,5,2024-09-05 03:32:45,Insyaallah terpercaya aman,Tunaiku
Pengguna Google,5,2024-09-05 03:30:24,Sangat sukaa sama aplikasi tunaiku karna ini adalah aplikasi pinjaman online paling cepat dan amann,Tunaiku
Pengguna Google,5,2024-09-05 03:26:17,"Aplikasi tunaiku sangat bagus, prosesnya mudah dan aman karena sudah diawasi ojk",Tunaiku
Pengguna Google,5,2024-09-05 03:21:40,Pengajuan pinjaman sangat mudah dg tenor waktu yg beragam sehingga memudahkan dalam proses pembayaran,Tunaiku
Pengguna Google,5,2024-09-05 03:18:37,"pinjaman dri aplikasi ini sangat cepat diproses dan mudah, bunganya juga dikit baguslahh pokoknyaðŸ˜ðŸ˜",Tunaiku
Pengguna Google,5,2024-09-05 03:17:36,Pinjaman cepat tanpa ribetðŸ’™,Tunaiku
Pengguna Google,5,2024-09-05 03:10:45,Pinjaman Di tunaiku Emang The Best Aman Dan Terpercaya Sudah Dj Awasi ojk,Tunaiku
Pengguna Google,4,2024-09-05 03:08:22,Aplikasi bagus tidak ribet sangat membantu,Tunaiku
Pengguna Google,5,2024-09-05 03:04:45,"Tunai ku adalah satu satunya pinjaman yang tidak ribet,aman, sudah diawasi oleh ojk Mudah mudahan selalu bisa membantu org yg lagi kesulitan",Tunaiku
Pengguna Google,2,2024-09-05 03:03:33,Assalamu'alaikum saya minta data saya di hapus saya tidak mau tau pokok nya hapus karena jika data saya di salah gunakan anda harus tanggung jawab ...,Tunaiku
Pengguna Google,5,2024-09-05 03:02:54,Lg nunggu team survei semoga cepat cair..mantap tunaikuðŸ¥°,Tunaiku
Pengguna Google,5,2024-09-05 03:01:58,ðŸ‘ðŸ‘ðŸ‘,Tunaiku
Pengguna Google,5,2024-09-05 03:01:49,"tunaiku sangat membantu,aman sudah diawasi ojk .",Tunaiku
Pengguna Google,5,2024-09-05 03:01:00,Bukan sekedar pinjaman biasa namun ini pinjaman yg luar biasa,Tunaiku
Pengguna Google,5,2024-09-05 03:00:39,Pinjaman amanah dan terpercaya,Tunaiku
Pengguna Google,5,2024-09-05 02:55:02,"Pinjaman cepat , mudah , dan aman",Tunaiku
Pengguna Google,5,2024-09-05 02:49:55,"Pinjaman mudah, cepat dan praktis. Solusi tepat untuk temen-temen yang membutuhkan pinjaman online dengan akses mudah",Tunaiku
Pengguna Google,1,2024-09-05 02:49:05,Permohonan di tolak tapi gak bisa hapus akun. Gak jelas... Awas aja ada apa2 dgn data ku,Tunaiku
Pengguna Google,5,2024-09-05 02:49:05,Saya sangat puas,Tunaiku
Pengguna Google,5,2024-09-05 02:48:26,"Aplikasi pinjaman yg bener bagus banget dan dijamin data aman, pencairan juga cepat makasih tunaiku.",Tunaiku
Pengguna Google,5,2024-09-05 02:48:17,Pinjaman online aman dan terpercaya dan Di awasi Oleh OJK Mantappp,Tunaiku
Pengguna Google,5,2024-09-05 02:48:11,"aplikasi terpercaya, terjamin juga bisa ngajuin pinjaman dengan mudah cara mendaftarnya juga sangat mudah recommended!!",Tunaiku
Pengguna Google,5,2024-09-05 02:47:43,"aplikasinya berguna banget , prosesnya juga cepat pinjaman yg sangat bagus",Tunaiku
Pengguna Google,5,2024-09-05 02:42:56,"Apk pinjaman yang luar biasa tidak ribet seperti yang lain, hanya bermodalkan KTP saja sudah bisa di proses dengan cepat, bunga pun rendah dan tentunya sangat aman, dan sangat recommended sekali. Buat kalian yang ingin pinjaman tapi tidak mau ribet prosesnya pakai TUNAIKU saja di jamin dengan proses nya yang cepat",Tunaiku
Pengguna Google,5,2024-09-05 02:42:49,Mudah dan terpercaya,Tunaiku
Pengguna Google,5,2024-09-05 02:42:20,Aplikasi tunaiku sangat membantu serta aman dan mudah,Tunaiku
Pengguna Google,1,2024-09-05 02:40:28,Hapus semua data saya karena kalian menolak pinjaman dana saya,Tunaiku
Pengguna Google,5,2024-09-05 02:40:19,"Tunaiku pinjaman nya proses nya cepat, bunga ringan, dan pencairan dana yang cepat. Sangat membantu saat butuh dana mendesak",Tunaiku
Pengguna Google,5,2024-09-05 02:39:26,"Aplikasi pinjaman yang aman dan sudah diawasi OJK, Jadi gak takut lagi untuk pinjam pinjam.",Tunaiku
Pengguna Google,5,2024-09-05 02:36:42,"Tunaiku aplikasi yang bagus dan aman ,aplikasi pinjaman yang di awasi oleh ojk",Tunaiku
Pengguna Google,3,2024-09-05 02:29:57,"Aplikasi sulit di buka untuk sekarang, crush mulu. Tolong diperbaiki",Tunaiku
Pengguna Google,5,2024-09-05 02:26:16,aplikasi pinjaman online yang sangat terpercaya dan mudah mencairkan uangnya,Tunaiku
Pengguna Google,5,2024-09-05 02:25:16,"Aplikasi Pinjaman Online Tunaiku ini keren banget, dan mudah digunakan! Tentunya juga aman karena sudah diawasi oleh OJK. Jadi apabila kalian cari Aplikasi Pinjaman yang aman dan nyaman, Tunaiku solusinya! Terimakasih tunaiku",Tunaiku
Pengguna Google,5,2024-09-05 02:24:30,Tunaiku memang pijol terpercaya ðŸ˜ðŸ˜,Tunaiku
Pengguna Google,5,2024-09-05 02:22:13,Pinjaman online dari apk tunaiku ini sangat mudah dan tidak merugikan toppp deh ðŸ¤©ðŸ¤©,Tunaiku
Pengguna Google,5,2024-09-05 02:20:20,tunaiku aplikasi yang keren dan aman karena aplikasi pinjaman yang sudah di awasi ojk,Tunaiku
Pengguna Google,5,2024-09-05 02:19:41,Aplikasi pinjaman yang memberikan kita solusi yang praktis untuk kebutuhan finansial sehari-hari,Tunaiku
Pengguna Google,5,2024-09-05 02:16:48,"Aplikasi pinjamku adalah aplikasi yang sangat membantu ,terimakasih",Tunaiku
Pengguna Google,4,2024-09-05 02:14:09,proses cepat dan mudah,Tunaiku
Pengguna Google,5,2024-09-05 02:12:20,tunaiku memang benarÂ² pinjaman yang terpercaya dan sudah di awasi ojk,Tunaiku
Pengguna Google,5,2024-09-05 02:11:01,"good app, approv juga matur yengkyu",Tunaiku
Pengguna Google,5,2024-09-05 02:09:25,"Tunaiku aplikasi yang kerrrenn dan aman bangat. pinjaman dari tunaiku ini proses nya cepat bangat dan sangat membantu dan bermodal KTP aja udah bisa gaiss, dan sangat suka keseluruhan opsi dan layanannya yang ada di dalam nya.dan di awasi ojk",Tunaiku
Pengguna Google,5,2024-09-05 02:03:26,"WAw bener"" nyata",Tunaiku
Pengguna Google,5,2024-09-05 02:02:36,"Aplikasinya gampang banget dipake, duit bisa cair cepet. Praktis buat yang lagi kepepet cari pinjaman.",Tunaiku
Pengguna Google,5,2024-09-05 02:02:09,Ini adalah apk pinjaman onlen yg aman dan terpercaya,Tunaiku
Pengguna Google,5,2024-09-05 01:59:19,"Aplikasi pinjaman online ini ngebantu banget, proses pengajuannya cepet, gapake ribet. Cocok buat kebutuhan darurat, karna dana bisa cair cepet.",Tunaiku
Pengguna Google,5,2024-09-05 01:59:00,ok,Tunaiku
Pengguna Google,5,2024-09-05 01:58:40,Di setujui tapi kok lama ya pencairannya,Tunaiku
Pengguna Google,5,2024-09-05 01:53:43,aplikasi pinjaman yang paling menjamin data dari penggunanya. mantap tingkatkan terus pinjaman mudah dan aman. langsung tunai.,Tunaiku
Pengguna Google,5,2024-09-05 01:50:03,"Untuk ke 2 kalinya pengajuan pinjaman saya tidak di acc, untuk itu mohon kepada tunaiku untuk menghapus data2 saya, saya sudah meminta penghapusan akun tapi harus nunggu 30 hari untuk bisa menghapus data, terimakasih",Tunaiku
Pengguna Google,5,2024-09-05 01:49:06,"tunaiku bener bener keren pinjaman terpercaya, dana cepat cair pokoknya oke aman deh",Tunaiku
